tweet_id,favorite_count,retweet_count,created_at,Character
1072256468248944641,0,0,Mon Dec 10 22:27:18 +0000 2018,Phoebe
1072252869573791744,5,0,Mon Dec 10 22:13:00 +0000 2018,Phoebe
1072252038363443205,1,0,Mon Dec 10 22:09:42 +0000 2018,Phoebe
1072241242409439232,0,0,Mon Dec 10 21:26:48 +0000 2018,Phoebe
1072233562118725633,0,0,Mon Dec 10 20:56:17 +0000 2018,Phoebe
1072232602680090631,0,0,Mon Dec 10 20:52:28 +0000 2018,Phoebe
1072226270195474432,9,0,Mon Dec 10 20:27:18 +0000 2018,Phoebe
1072221223772397568,0,0,Mon Dec 10 20:07:15 +0000 2018,Phoebe
1072213052517478400,0,0,Mon Dec 10 19:34:47 +0000 2018,Phoebe
1072188700363247617,7,0,Mon Dec 10 17:58:01 +0000 2018,Phoebe
1072180651447730178,2,0,Mon Dec 10 17:26:02 +0000 2018,Phoebe
1072177006757011461,2,0,Mon Dec 10 17:11:33 +0000 2018,Phoebe
1072175293681389568,0,0,Mon Dec 10 17:04:44 +0000 2018,Phoebe
1072171732742627328,0,0,Mon Dec 10 16:50:35 +0000 2018,Phoebe
1072169635179565057,1,0,Mon Dec 10 16:42:15 +0000 2018,Phoebe
1072159548310478850,0,0,Mon Dec 10 16:02:10 +0000 2018,Phoebe
1072158587626160129,7,0,Mon Dec 10 15:58:21 +0000 2018,Phoebe
1072148370297360384,0,0,Mon Dec 10 15:17:45 +0000 2018,Phoebe
1072144381069664261,0,0,Mon Dec 10 15:01:54 +0000 2018,Phoebe
1072140536616771586,1,0,Mon Dec 10 14:46:37 +0000 2018,Phoebe
1072136624694267905,3,1,Mon Dec 10 14:31:05 +0000 2018,Phoebe
1072127007939530752,1,0,Mon Dec 10 13:52:52 +0000 2018,Phoebe
1072083995507085313,0,0,Mon Dec 10 11:01:57 +0000 2018,Phoebe
1072055629257162752,0,2,Mon Dec 10 09:09:14 +0000 2018,Phoebe
1072039396331929600,2,0,Mon Dec 10 08:04:44 +0000 2018,Phoebe
1072035780015599616,1,0,Mon Dec 10 07:50:22 +0000 2018,Phoebe
1072018035593097217,0,0,Mon Dec 10 06:39:51 +0000 2018,Phoebe
1072007495181324288,4,0,Mon Dec 10 05:57:58 +0000 2018,Phoebe
1072002783778430978,0,0,Mon Dec 10 05:39:15 +0000 2018,Phoebe
1072000968961781761,5,0,Mon Dec 10 05:32:02 +0000 2018,Phoebe
1071994382209966080,1,0,Mon Dec 10 05:05:52 +0000 2018,Phoebe
1071975780631150592,3,0,Mon Dec 10 03:51:57 +0000 2018,Phoebe
1071958740415463424,1,3,Mon Dec 10 02:44:14 +0000 2018,Phoebe
1071957541574324225,1,0,Mon Dec 10 02:39:28 +0000 2018,Phoebe
1071940740010381319,1,0,Mon Dec 10 01:32:42 +0000 2018,Phoebe
1071940204964007939,0,0,Mon Dec 10 01:30:35 +0000 2018,Phoebe
1071935867164524547,0,0,Mon Dec 10 01:13:20 +0000 2018,Phoebe
1071935289042616320,1,0,Mon Dec 10 01:11:03 +0000 2018,Phoebe
1071910133691748352,0,0,Sun Dec 09 23:31:05 +0000 2018,Phoebe
1071899080157220864,0,0,Sun Dec 09 22:47:10 +0000 2018,Phoebe
1071896185567354883,0,0,Sun Dec 09 22:35:40 +0000 2018,Phoebe
1071887139472924679,3,1,Sun Dec 09 21:59:43 +0000 2018,Phoebe
1071872980404314115,0,0,Sun Dec 09 21:03:27 +0000 2018,Phoebe
1071853646898434048,0,0,Sun Dec 09 19:46:38 +0000 2018,Phoebe
1071848081983864832,14,3,Sun Dec 09 19:24:31 +0000 2018,Phoebe
1071834264369577984,4,0,Sun Dec 09 18:29:37 +0000 2018,Phoebe
1071824243183079424,0,0,Sun Dec 09 17:49:47 +0000 2018,Phoebe
1071816712465584128,2,0,Sun Dec 09 17:19:52 +0000 2018,Phoebe
1071813945281966080,1,0,Sun Dec 09 17:08:52 +0000 2018,Phoebe
1071812382136131586,4,1,Sun Dec 09 17:02:39 +0000 2018,Phoebe
1071810242764263424,28,6,Sun Dec 09 16:54:09 +0000 2018,Phoebe
1071791925123080194,1,0,Sun Dec 09 15:41:22 +0000 2018,Phoebe
1071791832734982146,1,0,Sun Dec 09 15:41:00 +0000 2018,Phoebe
1071791215668953088,0,0,Sun Dec 09 15:38:33 +0000 2018,Phoebe
1071791083653398528,1,0,Sun Dec 09 15:38:01 +0000 2018,Phoebe
1071782950008696832,0,0,Sun Dec 09 15:05:42 +0000 2018,Phoebe
1071780582554779649,0,0,Sun Dec 09 14:56:18 +0000 2018,Phoebe
1071745877671333888,0,0,Sun Dec 09 12:38:23 +0000 2018,Phoebe
1071744145910362115,0,0,Sun Dec 09 12:31:31 +0000 2018,Phoebe
1071734735511130112,0,0,Sun Dec 09 11:54:07 +0000 2018,Phoebe
1071732658009333760,0,0,Sun Dec 09 11:45:52 +0000 2018,Phoebe
1071729346753253377,1,0,Sun Dec 09 11:32:42 +0000 2018,Phoebe
1071725057221816321,1,0,Sun Dec 09 11:15:39 +0000 2018,Phoebe
1071714715246702592,2,1,Sun Dec 09 10:34:34 +0000 2018,Phoebe
1071680841355427840,8,5,Sun Dec 09 08:19:58 +0000 2018,Phoebe
1071640559243153408,0,0,Sun Dec 09 05:39:54 +0000 2018,Phoebe
1071639469994991618,0,0,Sun Dec 09 05:35:34 +0000 2018,Phoebe
1071637581115219968,1,0,Sun Dec 09 05:28:04 +0000 2018,Phoebe
1071626554885713920,2,0,Sun Dec 09 04:44:15 +0000 2018,Phoebe
1071625049008824321,5,0,Sun Dec 09 04:38:16 +0000 2018,Phoebe
1071612298182189057,0,0,Sun Dec 09 03:47:36 +0000 2018,Phoebe
1071610844692316161,0,0,Sun Dec 09 03:41:49 +0000 2018,Phoebe
1071607401474867200,0,0,Sun Dec 09 03:28:08 +0000 2018,Phoebe
1071606520972857344,0,0,Sun Dec 09 03:24:38 +0000 2018,Phoebe
1071597674065911808,0,0,Sun Dec 09 02:49:29 +0000 2018,Phoebe
1071579551053082624,16,1,Sun Dec 09 01:37:28 +0000 2018,Phoebe
1071562735039799297,0,0,Sun Dec 09 00:30:39 +0000 2018,Phoebe
1071558934052388864,3,1,Sun Dec 09 00:15:33 +0000 2018,Phoebe
1071540431748505601,0,0,Sat Dec 08 23:02:01 +0000 2018,Phoebe
1071526425092595718,3,0,Sat Dec 08 22:06:22 +0000 2018,Phoebe
1071521737781723136,0,0,Sat Dec 08 21:47:44 +0000 2018,Phoebe
1071519829717340171,2,0,Sat Dec 08 21:40:09 +0000 2018,Phoebe
1071501160685715457,12,0,Sat Dec 08 20:25:58 +0000 2018,Phoebe
1071500947275292672,6,2,Sat Dec 08 20:25:08 +0000 2018,Phoebe
1071494413485006848,0,0,Sat Dec 08 19:59:10 +0000 2018,Phoebe
1071488538150002690,0,0,Sat Dec 08 19:35:49 +0000 2018,Phoebe
1071477154096050181,78,3,Sat Dec 08 18:50:35 +0000 2018,Phoebe
1071476570064343040,3,0,Sat Dec 08 18:48:16 +0000 2018,Phoebe
1071473967536332800,0,0,Sat Dec 08 18:37:55 +0000 2018,Phoebe
1071469618152259584,0,0,Sat Dec 08 18:20:38 +0000 2018,Phoebe
1071465327517671425,0,0,Sat Dec 08 18:03:35 +0000 2018,Phoebe
1071462590344282112,1,0,Sat Dec 08 17:52:43 +0000 2018,Phoebe
1071461081439236097,0,0,Sat Dec 08 17:46:43 +0000 2018,Phoebe
1071458198543101952,0,0,Sat Dec 08 17:35:15 +0000 2018,Phoebe
1071457985690525696,1,0,Sat Dec 08 17:34:25 +0000 2018,Phoebe
1071444185444769793,0,0,Sat Dec 08 16:39:34 +0000 2018,Phoebe
1071443746426970118,0,0,Sat Dec 08 16:37:50 +0000 2018,Phoebe
1071443572384120833,1,0,Sat Dec 08 16:37:08 +0000 2018,Phoebe
1071436420647186432,5,1,Sat Dec 08 16:08:43 +0000 2018,Phoebe
1071434005784993792,9,0,Sat Dec 08 15:59:07 +0000 2018,Phoebe
1071421908342751232,1,0,Sat Dec 08 15:11:03 +0000 2018,Phoebe
1071412053221486592,7,0,Sat Dec 08 14:31:54 +0000 2018,Phoebe
1071390427406848002,0,0,Sat Dec 08 13:05:58 +0000 2018,Phoebe
1071381887304826881,0,0,Sat Dec 08 12:32:01 +0000 2018,Phoebe
1071377371658416129,0,0,Sat Dec 08 12:14:05 +0000 2018,Phoebe
1071368056721485824,0,0,Sat Dec 08 11:37:04 +0000 2018,Phoebe
1071361294136074240,0,0,Sat Dec 08 11:10:12 +0000 2018,Phoebe
1071358364066562049,3,0,Sat Dec 08 10:58:33 +0000 2018,Phoebe
1071357201309085696,0,0,Sat Dec 08 10:53:56 +0000 2018,Phoebe
1071345537436213248,0,0,Sat Dec 08 10:07:35 +0000 2018,Phoebe
1071328661746409472,0,0,Sat Dec 08 09:00:31 +0000 2018,Phoebe
1071326313460318208,4,0,Sat Dec 08 08:51:12 +0000 2018,Phoebe
1071303199003357184,1,0,Sat Dec 08 07:19:21 +0000 2018,Phoebe
1071255573319086080,2,1,Sat Dec 08 04:10:06 +0000 2018,Phoebe
1071227311771443200,1,0,Sat Dec 08 02:17:48 +0000 2018,Phoebe
1071220817894227968,0,0,Sat Dec 08 01:51:59 +0000 2018,Phoebe
1071219565735149568,2,0,Sat Dec 08 01:47:01 +0000 2018,Phoebe
1071211886471991303,0,0,Sat Dec 08 01:16:30 +0000 2018,Phoebe
1071208293228396544,11,0,Sat Dec 08 01:02:13 +0000 2018,Phoebe
1071204934945624064,0,0,Sat Dec 08 00:48:53 +0000 2018,Phoebe
1071202255011889152,0,0,Sat Dec 08 00:38:14 +0000 2018,Phoebe
1071187971548753920,20,5,Fri Dec 07 23:41:28 +0000 2018,Phoebe
1071183720772747265,0,0,Fri Dec 07 23:24:35 +0000 2018,Phoebe
1071158012444925953,0,0,Fri Dec 07 21:42:25 +0000 2018,Phoebe
1071157649469771776,2,0,Fri Dec 07 21:40:59 +0000 2018,Phoebe
1071141443362844674,0,0,Fri Dec 07 20:36:35 +0000 2018,Phoebe
1071114110329384960,0,0,Fri Dec 07 18:47:58 +0000 2018,Phoebe
1071113507440115712,6,3,Fri Dec 07 18:45:35 +0000 2018,Phoebe
1071096699580502016,4,0,Fri Dec 07 17:38:47 +0000 2018,Phoebe
1071094432064258053,0,0,Fri Dec 07 17:29:47 +0000 2018,Phoebe
1071090557454311425,1,1,Fri Dec 07 17:14:23 +0000 2018,Phoebe
1071088479633719297,3,0,Fri Dec 07 17:06:08 +0000 2018,Phoebe
1071078327765647360,1,1,Fri Dec 07 16:25:47 +0000 2018,Phoebe
1071068576176631808,1,0,Fri Dec 07 15:47:02 +0000 2018,Phoebe
1071050221294096384,0,0,Fri Dec 07 14:34:06 +0000 2018,Phoebe
1071039204543660033,2,0,Fri Dec 07 13:50:19 +0000 2018,Phoebe
1071017567030935553,0,0,Fri Dec 07 12:24:21 +0000 2018,Phoebe
1070944359644835845,0,0,Fri Dec 07 07:33:27 +0000 2018,Phoebe
1070942279265742848,6,2,Fri Dec 07 07:25:11 +0000 2018,Phoebe
1070924522046410753,7,0,Fri Dec 07 06:14:37 +0000 2018,Phoebe
1070922710253920257,2,0,Fri Dec 07 06:07:25 +0000 2018,Phoebe
1070913076835377152,2,0,Fri Dec 07 05:29:08 +0000 2018,Phoebe
1070908076042133504,0,0,Fri Dec 07 05:09:16 +0000 2018,Phoebe
1070868314308644869,0,0,Fri Dec 07 02:31:16 +0000 2018,Phoebe
1070867681828573185,10,0,Fri Dec 07 02:28:45 +0000 2018,Phoebe
1070863393970511873,1,0,Fri Dec 07 02:11:43 +0000 2018,Phoebe
1070863187178733568,40,19,Fri Dec 07 02:10:54 +0000 2018,Phoebe
1070859296412454912,0,0,Fri Dec 07 01:55:26 +0000 2018,Phoebe
1070848190109401088,0,0,Fri Dec 07 01:11:18 +0000 2018,Phoebe
1070847513677058048,0,0,Fri Dec 07 01:08:37 +0000 2018,Phoebe
1070831367800451075,3,0,Fri Dec 07 00:04:27 +0000 2018,Phoebe
1070811192740974595,6,0,Thu Dec 06 22:44:17 +0000 2018,Phoebe
1070809433314418688,3,0,Thu Dec 06 22:37:18 +0000 2018,Phoebe
1070802940544344065,0,0,Thu Dec 06 22:11:30 +0000 2018,Phoebe
1070802405699346432,1,0,Thu Dec 06 22:09:22 +0000 2018,Phoebe
1070801482377777153,1,0,Thu Dec 06 22:05:42 +0000 2018,Phoebe
1070799550250668032,3,0,Thu Dec 06 21:58:01 +0000 2018,Phoebe
1070794018177646594,2,0,Thu Dec 06 21:36:02 +0000 2018,Phoebe
1070787342913302530,0,0,Thu Dec 06 21:09:31 +0000 2018,Phoebe
1070775547637055489,10,2,Thu Dec 06 20:22:39 +0000 2018,Phoebe
1070773393362993152,5,2,Thu Dec 06 20:14:05 +0000 2018,Phoebe
1070761462593937408,5,0,Thu Dec 06 19:26:41 +0000 2018,Phoebe
1070736054402068480,2,2,Thu Dec 06 17:45:43 +0000 2018,Phoebe
1070723506004996096,1,0,Thu Dec 06 16:55:51 +0000 2018,Phoebe
1070721073149304833,1,0,Thu Dec 06 16:46:11 +0000 2018,Phoebe
1070712300833832961,0,0,Thu Dec 06 16:11:20 +0000 2018,Phoebe
1070711270201008128,4,0,Thu Dec 06 16:07:14 +0000 2018,Phoebe
1070708757674508290,1,0,Thu Dec 06 15:57:15 +0000 2018,Phoebe
1070707384228683777,10,0,Thu Dec 06 15:51:47 +0000 2018,Phoebe
1070700076903723008,0,0,Thu Dec 06 15:22:45 +0000 2018,Phoebe
1070686311244333058,0,0,Thu Dec 06 14:28:03 +0000 2018,Phoebe
1070681780389326848,2,0,Thu Dec 06 14:10:03 +0000 2018,Phoebe
1070670740645658624,1,0,Thu Dec 06 13:26:11 +0000 2018,Phoebe
1070666365592313856,2,0,Thu Dec 06 13:08:48 +0000 2018,Phoebe
1070649885450473472,16,2,Thu Dec 06 12:03:19 +0000 2018,Phoebe
1070638886429298689,0,0,Thu Dec 06 11:19:36 +0000 2018,Phoebe
1070626765440249856,0,0,Thu Dec 06 10:31:26 +0000 2018,Phoebe
1070610613016109056,5,1,Thu Dec 06 09:27:15 +0000 2018,Phoebe
1070571963830026243,1,0,Thu Dec 06 06:53:41 +0000 2018,Phoebe
1070567988301053953,0,0,Thu Dec 06 06:37:53 +0000 2018,Phoebe
1070567715360763904,7,0,Thu Dec 06 06:36:48 +0000 2018,Phoebe
1070566161463554049,0,0,Thu Dec 06 06:30:37 +0000 2018,Phoebe
1070565662911799296,8,2,Thu Dec 06 06:28:38 +0000 2018,Phoebe
1070564330276564993,3,0,Thu Dec 06 06:23:21 +0000 2018,Phoebe
1070562257019400192,4,1,Thu Dec 06 06:15:06 +0000 2018,Phoebe
1070547721193472000,3,0,Thu Dec 06 05:17:21 +0000 2018,Phoebe
1070545074491142145,0,0,Thu Dec 06 05:06:50 +0000 2018,Phoebe
1070531893530103808,1,0,Thu Dec 06 04:14:27 +0000 2018,Phoebe
1070530841544196096,1,1,Thu Dec 06 04:10:16 +0000 2018,Phoebe
1070530415709032449,5,2,Thu Dec 06 04:08:35 +0000 2018,Phoebe
1070523579425542144,19,0,Thu Dec 06 03:41:25 +0000 2018,Phoebe
1070521544760283136,1,0,Thu Dec 06 03:33:20 +0000 2018,Phoebe
1070516175212302336,2,1,Thu Dec 06 03:12:00 +0000 2018,Phoebe
1070515314964750336,5,1,Thu Dec 06 03:08:34 +0000 2018,Phoebe
1070505767680253952,5,0,Thu Dec 06 02:30:38 +0000 2018,Phoebe
1070504420847292416,2,1,Thu Dec 06 02:25:17 +0000 2018,Phoebe
1070500652617469952,0,0,Thu Dec 06 02:10:19 +0000 2018,Phoebe
1070498817299136513,14,3,Thu Dec 06 02:03:01 +0000 2018,Phoebe
1070497559519608832,0,0,Thu Dec 06 01:58:01 +0000 2018,Phoebe
1070494750690734080,0,0,Thu Dec 06 01:46:52 +0000 2018,Phoebe
1070487701261090816,4,0,Thu Dec 06 01:18:51 +0000 2018,Phoebe
1070484225902694400,0,0,Thu Dec 06 01:05:02 +0000 2018,Phoebe
1070466033583042561,1,0,Wed Dec 05 23:52:45 +0000 2018,Phoebe
1070464762054623233,1,0,Wed Dec 05 23:47:42 +0000 2018,Phoebe
1070464346122272770,0,0,Wed Dec 05 23:46:03 +0000 2018,Phoebe
1070460499802943489,5,4,Wed Dec 05 23:30:46 +0000 2018,Phoebe
1070458158064263169,0,0,Wed Dec 05 23:21:27 +0000 2018,Phoebe
1070455275029704705,0,0,Wed Dec 05 23:10:00 +0000 2018,Phoebe
1070452837149110272,0,0,Wed Dec 05 23:00:19 +0000 2018,Phoebe
1070443313227030528,1,0,Wed Dec 05 22:22:28 +0000 2018,Phoebe
1070434053269131264,1,0,Wed Dec 05 21:45:40 +0000 2018,Phoebe
1070431984747511808,16,1,Wed Dec 05 21:37:27 +0000 2018,Phoebe
1070430788510986265,10,0,Wed Dec 05 21:32:42 +0000 2018,Phoebe
1070424101083328513,0,0,Wed Dec 05 21:06:07 +0000 2018,Phoebe
1070415705256775680,0,0,Wed Dec 05 20:32:46 +0000 2018,Phoebe
1070403261855760384,2,1,Wed Dec 05 19:43:19 +0000 2018,Phoebe
1070399839308054528,4,0,Wed Dec 05 19:29:43 +0000 2018,Phoebe
1070399395043074048,35,9,Wed Dec 05 19:27:57 +0000 2018,Phoebe
1070374391261859840,1,1,Wed Dec 05 17:48:36 +0000 2018,Phoebe
1070356502790266880,0,0,Wed Dec 05 16:37:31 +0000 2018,Phoebe
1070353333544738821,0,0,Wed Dec 05 16:24:55 +0000 2018,Phoebe
1070344312595075072,0,0,Wed Dec 05 15:49:04 +0000 2018,Phoebe
1070344191836872704,2,0,Wed Dec 05 15:48:36 +0000 2018,Phoebe
1070342649641623552,1,0,Wed Dec 05 15:42:28 +0000 2018,Phoebe
1070340955486662656,1,0,Wed Dec 05 15:35:44 +0000 2018,Phoebe
1070333446659162112,5,0,Wed Dec 05 15:05:54 +0000 2018,Phoebe
1070327220810514432,1,0,Wed Dec 05 14:41:09 +0000 2018,Phoebe
1070310880628350976,1,0,Wed Dec 05 13:36:14 +0000 2018,Phoebe
1070307650938826752,6,0,Wed Dec 05 13:23:23 +0000 2018,Phoebe
1070304080097107969,7,0,Wed Dec 05 13:09:12 +0000 2018,Phoebe
1070261337299705856,0,0,Wed Dec 05 10:19:21 +0000 2018,Phoebe
1070259597695303682,0,0,Wed Dec 05 10:12:27 +0000 2018,Phoebe
1070256560511836161,0,0,Wed Dec 05 10:00:23 +0000 2018,Phoebe
1070219597389824000,6,1,Wed Dec 05 07:33:30 +0000 2018,Phoebe
1070204158949523456,0,0,Wed Dec 05 06:32:09 +0000 2018,Phoebe
1070204047557345280,2,0,Wed Dec 05 06:31:43 +0000 2018,Phoebe
1070198461423894529,0,0,Wed Dec 05 06:09:31 +0000 2018,Phoebe
1070197972858736646,0,0,Wed Dec 05 06:07:34 +0000 2018,Phoebe
1070197906907500544,7,0,Wed Dec 05 06:07:18 +0000 2018,Phoebe
1070196672989446144,1,0,Wed Dec 05 06:02:24 +0000 2018,Phoebe
1070183178294312960,0,0,Wed Dec 05 05:08:47 +0000 2018,Phoebe
1070181629971189760,2,0,Wed Dec 05 05:02:38 +0000 2018,Phoebe
1070161880231096320,3,0,Wed Dec 05 03:44:09 +0000 2018,Phoebe
1070160170452484096,3,0,Wed Dec 05 03:37:21 +0000 2018,Phoebe
1070139162853076992,1,0,Wed Dec 05 02:13:53 +0000 2018,Phoebe
1070127828426022912,0,0,Wed Dec 05 01:28:50 +0000 2018,Phoebe
1070122191407210496,1,0,Wed Dec 05 01:06:26 +0000 2018,Phoebe
1070118481398521856,5,0,Wed Dec 05 00:51:42 +0000 2018,Phoebe
1070114226017058816,2,0,Wed Dec 05 00:34:47 +0000 2018,Phoebe
1070107302483685376,0,0,Wed Dec 05 00:07:17 +0000 2018,Phoebe
1070101028014645248,7,2,Tue Dec 04 23:42:21 +0000 2018,Phoebe
1070098392276221953,1,0,Tue Dec 04 23:31:52 +0000 2018,Phoebe
1070094599358742530,4,1,Tue Dec 04 23:16:48 +0000 2018,Phoebe
1070094072377942017,2,0,Tue Dec 04 23:14:42 +0000 2018,Phoebe
1070091284759670787,1,0,Tue Dec 04 23:03:38 +0000 2018,Phoebe
1070079787320922114,0,0,Tue Dec 04 22:17:57 +0000 2018,Phoebe
1070077749212123136,0,0,Tue Dec 04 22:09:51 +0000 2018,Phoebe
1070058939344146434,0,0,Tue Dec 04 20:55:06 +0000 2018,Phoebe
1070045141761712129,0,0,Tue Dec 04 20:00:16 +0000 2018,Phoebe
1070027130493386754,0,0,Tue Dec 04 18:48:42 +0000 2018,Phoebe
1070026998724980736,1,0,Tue Dec 04 18:48:11 +0000 2018,Phoebe
1070022947585359872,0,0,Tue Dec 04 18:32:05 +0000 2018,Phoebe
1070019201929281538,0,0,Tue Dec 04 18:17:12 +0000 2018,Phoebe
1070018733186400256,0,0,Tue Dec 04 18:15:20 +0000 2018,Phoebe
1070014950549073920,0,0,Tue Dec 04 18:00:18 +0000 2018,Phoebe
1070010780014313472,0,0,Tue Dec 04 17:43:44 +0000 2018,Phoebe
1069982688784867334,0,0,Tue Dec 04 15:52:06 +0000 2018,Phoebe
1069973762748092421,13,5,Tue Dec 04 15:16:38 +0000 2018,Phoebe
1069963250752729089,1,0,Tue Dec 04 14:34:52 +0000 2018,Phoebe
1069962857083756545,0,0,Tue Dec 04 14:33:18 +0000 2018,Phoebe
1069947931736854535,1,0,Tue Dec 04 13:34:00 +0000 2018,Phoebe
1069924289707732997,2,1,Tue Dec 04 12:00:03 +0000 2018,Phoebe
1069920517837197312,3,4,Tue Dec 04 11:45:04 +0000 2018,Phoebe
1069909300989046785,0,0,Tue Dec 04 11:00:29 +0000 2018,Phoebe
1069906866254290944,2,0,Tue Dec 04 10:50:49 +0000 2018,Phoebe
1069880809543237632,5,1,Tue Dec 04 09:07:17 +0000 2018,Phoebe
1069872647897522176,34,0,Tue Dec 04 08:34:51 +0000 2018,Phoebe
1069852296635392001,15,4,Tue Dec 04 07:13:59 +0000 2018,Phoebe
1069840271175647232,1,0,Tue Dec 04 06:26:11 +0000 2018,Phoebe
1069837072142348288,5,0,Tue Dec 04 06:13:29 +0000 2018,Phoebe
1069834473158705152,0,0,Tue Dec 04 06:03:09 +0000 2018,Phoebe
1069832775631462401,1,0,Tue Dec 04 05:56:24 +0000 2018,Phoebe
1069811447432126464,2,0,Tue Dec 04 04:31:39 +0000 2018,Phoebe
1069795313182040064,1,0,Tue Dec 04 03:27:33 +0000 2018,Phoebe
1069772182673252354,0,0,Tue Dec 04 01:55:38 +0000 2018,Phoebe
1069766285540487168,0,0,Tue Dec 04 01:32:12 +0000 2018,Phoebe
1069760999077675008,1,0,Tue Dec 04 01:11:12 +0000 2018,Phoebe
1069756419879116800,0,0,Tue Dec 04 00:53:00 +0000 2018,Phoebe
1069752262468165632,1,0,Tue Dec 04 00:36:29 +0000 2018,Phoebe
1069748896501510145,0,0,Tue Dec 04 00:23:06 +0000 2018,Phoebe
1069748439083311108,2,0,Tue Dec 04 00:21:17 +0000 2018,Phoebe
1069742703360049152,0,0,Mon Dec 03 23:58:29 +0000 2018,Phoebe
1069738912690700288,1,0,Mon Dec 03 23:43:26 +0000 2018,Phoebe
1069736499833421826,1,0,Mon Dec 03 23:33:50 +0000 2018,Phoebe
1069717455583485952,9,1,Mon Dec 03 22:18:10 +0000 2018,Phoebe
1069704493217001474,54,13,Mon Dec 03 21:26:39 +0000 2018,Phoebe
1069690562398339073,0,0,Mon Dec 03 20:31:18 +0000 2018,Phoebe
1069690290498387969,2,1,Mon Dec 03 20:30:13 +0000 2018,Phoebe
1069688180197244928,3,0,Mon Dec 03 20:21:50 +0000 2018,Phoebe
1069681442714722307,0,0,Mon Dec 03 19:55:04 +0000 2018,Phoebe
1069679629903036416,0,0,Mon Dec 03 19:47:52 +0000 2018,Phoebe
1069677809373724673,0,0,Mon Dec 03 19:40:38 +0000 2018,Phoebe
1069672817719984129,0,0,Mon Dec 03 19:20:47 +0000 2018,Phoebe
1069670241473581056,0,0,Mon Dec 03 19:10:33 +0000 2018,Phoebe
1069662977866039297,0,0,Mon Dec 03 18:41:41 +0000 2018,Phoebe
1069653438382923776,0,0,Mon Dec 03 18:03:47 +0000 2018,Phoebe
1069651831310159873,2,1,Mon Dec 03 17:57:24 +0000 2018,Phoebe
1069650913248337921,0,0,Mon Dec 03 17:53:45 +0000 2018,Phoebe
1069650658175918081,0,0,Mon Dec 03 17:52:44 +0000 2018,Phoebe
1069648597640232961,1,0,Mon Dec 03 17:44:33 +0000 2018,Phoebe
1069642448106868736,1,0,Mon Dec 03 17:20:07 +0000 2018,Phoebe
1069633168989450244,0,0,Mon Dec 03 16:43:14 +0000 2018,Phoebe
1069626532598034433,19,0,Mon Dec 03 16:16:52 +0000 2018,Phoebe
1069622197549973504,1,0,Mon Dec 03 15:59:39 +0000 2018,Phoebe
1069615507530293248,5,0,Mon Dec 03 15:33:04 +0000 2018,Phoebe
1069611674896752641,1,0,Mon Dec 03 15:17:50 +0000 2018,Phoebe
1069600414742573056,0,0,Mon Dec 03 14:33:05 +0000 2018,Phoebe
1069597616881758209,1,0,Mon Dec 03 14:21:58 +0000 2018,Phoebe
1069590697013964802,0,0,Mon Dec 03 13:54:28 +0000 2018,Phoebe
1069589987224690688,1,0,Mon Dec 03 13:51:39 +0000 2018,Phoebe
1069576230649901056,0,0,Mon Dec 03 12:56:59 +0000 2018,Phoebe
1069572796584521728,0,0,Mon Dec 03 12:43:21 +0000 2018,Phoebe
1069567039289868288,2,0,Mon Dec 03 12:20:28 +0000 2018,Phoebe
1069552841117917184,0,0,Mon Dec 03 11:24:03 +0000 2018,Phoebe
1069552236764774400,1,0,Mon Dec 03 11:21:39 +0000 2018,Phoebe
1069550479347200000,25,4,Mon Dec 03 11:14:40 +0000 2018,Phoebe
1069519842506653696,0,0,Mon Dec 03 09:12:55 +0000 2018,Phoebe
1069507480139399170,1,1,Mon Dec 03 08:23:48 +0000 2018,Phoebe
1069470329846751232,0,0,Mon Dec 03 05:56:11 +0000 2018,Phoebe
1069459389545934848,0,0,Mon Dec 03 05:12:42 +0000 2018,Phoebe
1069440652981735424,1,0,Mon Dec 03 03:58:15 +0000 2018,Phoebe
1069420862846189568,2,0,Mon Dec 03 02:39:37 +0000 2018,Phoebe
1069412969359048704,0,0,Mon Dec 03 02:08:15 +0000 2018,Phoebe
1069407797123735552,0,0,Mon Dec 03 01:47:42 +0000 2018,Phoebe
1069400793940443136,1,0,Mon Dec 03 01:19:52 +0000 2018,Phoebe
1069397220183674880,1,0,Mon Dec 03 01:05:40 +0000 2018,Phoebe
1069385595078746112,3,0,Mon Dec 03 00:19:28 +0000 2018,Phoebe
1069385400244936709,2,0,Mon Dec 03 00:18:42 +0000 2018,Phoebe
1069384182038740992,0,0,Mon Dec 03 00:13:51 +0000 2018,Phoebe
1069383863326126080,2,1,Mon Dec 03 00:12:35 +0000 2018,Phoebe
1069359644978475008,1,0,Sun Dec 02 22:36:21 +0000 2018,Phoebe
1069328295966269440,0,0,Sun Dec 02 20:31:47 +0000 2018,Phoebe
1069318110593855495,0,0,Sun Dec 02 19:51:19 +0000 2018,Phoebe
1069315789650649088,6,2,Sun Dec 02 19:42:05 +0000 2018,Phoebe
1069311984091451392,12,0,Sun Dec 02 19:26:58 +0000 2018,Phoebe
1069309687487713282,0,0,Sun Dec 02 19:17:50 +0000 2018,Phoebe
1069299965401464832,0,0,Sun Dec 02 18:39:13 +0000 2018,Phoebe
1069290891054067712,27,2,Sun Dec 02 18:03:09 +0000 2018,Phoebe
1069287218903203843,0,0,Sun Dec 02 17:48:34 +0000 2018,Phoebe
